,avg_dist,avg_rating_by_driver,avg_rating_of_driver,avg_surge,city,phone,signup_date,surge_pct,trips_in_first_30_days,luxury_car_user,weekday_pct,churn
32770,5.82,5.0,4.0,1.0,Winterfell,Android,2014-01-27,0.0,1,True,0.0,True
32771,5.46,4.5,5.0,1.16,Winterfell,iPhone,2014-01-12,37.5,0,True,25.0,False
32772,10.76,5.0,4.0,1.0,Winterfell,iPhone,2014-01-02,0.0,0,False,100.0,False
32773,5.02,4.4,2.5,1.0,Astapor,iPhone,2014-01-12,0.0,1,False,50.0,True
32774,2.59,4.7,4.3,1.0,Winterfell,iPhone,2014-01-25,0.0,3,False,72.7,False
32775,7.44,5.0,4.642330559853267,1.0,King's Landing,iPhone,2014-01-24,0.0,0,False,100.0,False
32776,1.18,5.0,4.642330559853267,1.0,Astapor,iPhone,2014-01-24,0.0,1,False,100.0,True
32777,3.6,4.7,5.0,1.0,Winterfell,iPhone,2014-01-19,0.0,3,False,42.9,True
32778,1.69,5.0,5.0,1.0,Winterfell,iPhone,2014-01-29,0.0,0,False,100.0,False
32779,14.45,5.0,5.0,1.0,Winterfell,iPhone,2014-01-01,0.0,0,False,100.0,True
32780,0.94,5.0,4.642330559853267,1.0,Astapor,Android,2014-01-19,0.0,0,False,0.0,False
32781,0.97,5.0,4.642330559853267,1.0,Winterfell,Android,2014-01-28,0.0,0,True,100.0,True
32782,5.86,5.0,4.642330559853267,1.0,King's Landing,iPhone,2014-01-31,0.0,1,False,0.0,True
32783,2.78,4.8,4.8,1.0,Astapor,iPhone,2014-01-01,0.0,0,False,40.0,False
32784,1.87,5.0,5.0,2.25,Winterfell,iPhone,2014-01-04,100.0,0,False,0.0,True
32785,3.21,5.0,4.642330559853267,1.0,Astapor,Android,2014-01-21,0.0,0,False,100.0,False
32786,11.67,5.0,4.0,1.0,King's Landing,iPhone,2014-01-11,0.0,2,False,0.0,True
32787,3.97,5.0,5.0,1.0,Winterfell,iPhone,2014-01-29,0.0,1,False,50.0,True
32788,1.47,4.5,5.0,1.0,Astapor,iPhone,2014-01-17,0.0,0,False,50.0,False
32789,1.91,5.0,5.0,1.38,King's Landing,Android,2014-01-25,50.0,0,False,0.0,False
32790,1.88,4.4,3.6,1.0,Winterfell,iPhone,2014-01-06,0.0,10,False,48.0,False
32791,2.5,4.8,4.9,1.15,King's Landing,iPhone,2014-01-29,23.1,9,True,36.5,False
32792,2.28,4.9,4.1,1.03,Astapor,iPhone,2014-01-25,5.9,9,True,76.5,False
32793,3.11,5.0,5.0,1.0,Winterfell,iPhone,2014-01-01,0.0,0,False,100.0,False
32794,1.49,5.0,5.0,1.44,Astapor,iPhone,2014-01-04,50.0,0,False,75.0,True
32795,3.81,5.0,5.0,1.25,Winterfell,iPhone,2014-01-01,100.0,0,False,100.0,True
32796,4.0,4.6,3.1,1.15,Winterfell,iPhone,2014-01-22,14.5,5,True,76.8,False
32797,5.31,4.4,4.5,1.0,Astapor,Android,2014-01-20,0.0,3,False,72.7,False
32798,4.62,4.7,4.0,1.0,Winterfell,iPhone,2014-01-28,0.0,5,True,50.0,False
32799,4.05,5.0,4.4,1.0,King's Landing,iPhone,2014-01-17,0.0,4,False,33.3,False
32800,3.72,5.0,5.0,1.28,Astapor,iPhone,2014-01-10,50.0,1,False,12.5,True
32801,7.38,5.0,5.0,1.0,Winterfell,Android,2014-01-03,0.0,1,False,0.0,True
32802,12.77,4.8,4.9,1.03,Winterfell,iPhone,2014-01-07,7.1,6,True,96.4,False
32803,4.71,4.3,5.0,1.0,Astapor,Android,2014-01-24,0.0,0,True,25.0,False
32804,1.52,5.0,4.642330559853267,1.0,Winterfell,Android,2014-01-10,0.0,0,True,0.0,False
32805,3.82,5.0,5.0,1.13,Winterfell,iPhone,2014-01-13,50.0,2,False,100.0,False
32806,1.51,4.0,4.5,1.0,Winterfell,iPhone,2014-01-21,0.0,0,True,75.0,False
32807,1.68,4.5,4.3,1.63,King's Landing,iPhone,2014-01-24,50.0,4,False,50.0,True
32808,6.08,5.0,3.9,1.0,King's Landing,Android,2014-01-09,0.0,2,True,42.9,False
32809,2.14,4.7,4.7,1.0,King's Landing,iPhone,2014-01-28,0.0,0,False,87.5,False
32810,1.77,4.8,4.9,1.0,King's Landing,iPhone,2014-01-10,0.0,0,False,84.6,False
32811,4.35,5.0,5.0,1.0,Winterfell,Android,2014-01-21,0.0,1,False,100.0,True
32812,5.57,4.5,5.0,1.0,Winterfell,iPhone,2014-01-24,0.0,2,True,50.0,True
32813,2.48,5.0,3.0,1.0,Winterfell,Android,2014-01-23,0.0,0,False,100.0,False
32814,6.72,4.8,4.7,1.0,Astapor,Android,2014-01-21,0.0,3,False,100.0,False
32815,4.45,5.0,4.642330559853267,1.0,Astapor,Android,2014-01-04,0.0,1,False,0.0,True
32816,9.69,5.0,5.0,1.0,King's Landing,iPhone,2014-01-06,0.0,0,False,100.0,False
32817,2.72,5.0,4.642330559853267,1.42,Winterfell,Android,2014-01-27,33.3,0,False,100.0,False
32818,2.54,4.9,4.4,1.29,Astapor,iPhone,2014-01-11,35.7,0,False,64.3,False
32819,10.84,5.0,4.642330559853267,1.0,Winterfell,iPhone,2014-01-11,0.0,0,False,100.0,True
32820,3.8,5.0,4.642330559853267,1.0,Winterfell,Android,2014-01-05,0.0,0,True,100.0,True
32821,2.27,5.0,4.4,1.04,Winterfell,iPhone,2014-01-23,14.3,3,False,71.4,False
32822,3.58,5.0,4.3,1.0,Winterfell,Android,2014-01-18,0.0,3,True,0.0,True
32823,5.2,4.7,4.8,1.0,Astapor,Android,2014-01-05,0.0,11,False,72.4,False
32824,2.63,4.0,4.460817930755825,4.0,Winterfell,Android,2014-01-15,100.0,0,True,0.0,True
32825,3.74,4.8,4.8,1.02,Astapor,iPhone,2014-01-26,6.3,11,True,59.4,False
32826,11.93,5.0,5.0,1.0,Astapor,Android,2014-01-31,0.0,3,False,66.7,True
32827,13.71,5.0,4.642330559853267,1.0,King's Landing,Android,2014-01-25,0.0,1,True,0.0,True
32828,1.56,4.3,4.2,1.06,Astapor,iPhone,2014-01-24,10.0,5,True,36.7,False
32829,2.0,5.0,5.0,1.0,Winterfell,iPhone,2014-01-19,0.0,0,False,100.0,False
32830,2.49,4.7,4.8,1.06,Winterfell,iPhone,2014-01-17,11.8,20,False,50.0,True
32831,4.3,4.6,4.0,1.0,Winterfell,iPhone,2014-01-25,0.0,3,True,25.0,False
32832,1.67,4.3,5.0,1.67,Winterfell,Android,2014-01-01,100.0,3,False,100.0,True
32833,2.51,5.0,5.0,1.12,King's Landing,iPhone,2014-01-12,21.7,11,False,39.1,False
32834,1.18,4.6,4.9,1.0,Winterfell,iPhone,2014-01-08,0.0,20,True,89.6,False
32835,1.92,4.8,4.9,1.1,King's Landing,iPhone,2014-01-09,16.7,6,False,62.5,False
32836,2.06,5.0,4.5,1.0,King's Landing,iPhone,2014-01-03,0.0,6,False,33.3,True
32837,4.49,5.0,4.642330559853267,1.0,Astapor,Android,2014-01-26,0.0,0,False,100.0,False
32838,0.81,5.0,4.642330559853267,1.0,Winterfell,iPhone,2014-01-09,0.0,0,False,100.0,True
32839,8.12,5.0,4.642330559853267,1.0,Winterfell,Android,2014-01-17,0.0,1,True,100.0,True
32840,4.24,3.7,5.0,1.46,Winterfell,iPhone,2014-01-26,33.3,1,False,33.3,False
32841,13.66,5.0,5.0,1.0,King's Landing,iPhone,2014-01-12,0.0,0,True,100.0,True
32842,4.01,4.6,5.0,1.04,Astapor,Android,2014-01-12,4.8,4,True,61.9,False
32843,13.06,5.0,5.0,1.0,King's Landing,iPhone,2014-01-17,0.0,2,False,50.0,True
32844,5.4,4.5,5.0,1.0,Winterfell,iPhone,2014-01-19,0.0,2,False,0.0,True
32845,5.07,4.7,4.5,1.1,Winterfell,iPhone,2014-01-25,12.8,2,False,64.1,False
32846,15.26,5.0,4.642330559853267,1.0,Winterfell,iPhone,2014-01-07,0.0,0,True,100.0,True
32847,1.65,4.0,5.0,1.38,Astapor,iPhone,2014-01-01,50.0,0,False,50.0,False
32848,5.12,5.0,5.0,1.0,King's Landing,iPhone,2014-01-10,0.0,1,False,66.7,False
32849,2.45,4.9,4.0,1.0,Astapor,Android,2014-01-20,0.0,0,True,57.1,True
32850,5.76,5.0,4.0,1.0,Astapor,iPhone,2014-01-31,0.0,0,False,0.0,False
32851,1.39,5.0,5.0,1.0,Astapor,Android,2014-01-27,0.0,0,False,100.0,False
32852,4.37,5.0,4.7,1.0,Astapor,Android,2014-01-05,0.0,2,False,57.1,False
32853,10.54,5.0,5.0,1.0,Winterfell,Android,2014-01-13,0.0,2,True,100.0,True
32854,2.33,5.0,5.0,1.0,Astapor,Android,2014-01-12,0.0,0,False,100.0,True
32855,3.74,5.0,5.0,1.0,Astapor,Android,2014-01-22,0.0,0,False,100.0,False
32856,11.69,5.0,4.642330559853267,1.0,Winterfell,Android,2014-01-23,0.0,1,False,100.0,True
32857,5.2,4.0,5.0,1.4,Astapor,iPhone,2014-01-19,20.0,2,False,40.0,True
32858,1.37,5.0,5.0,1.0,King's Landing,iPhone,2014-01-23,0.0,0,True,0.0,False
32859,4.05,4.9,5.0,1.04,Winterfell,iPhone,2014-01-24,14.3,3,True,57.1,False
32860,8.0,5.0,4.642330559853267,1.0,Winterfell,iPhone,2014-01-06,0.0,0,False,50.0,True
32861,4.94,5.0,5.0,1.0,Winterfell,Android,2014-01-10,0.0,0,False,66.7,True
32862,1.81,4.8,4.9,1.05,King's Landing,iPhone,2014-01-12,14.3,6,True,95.2,False
32863,4.59,5.0,5.0,1.0,Astapor,iPhone,2014-01-16,0.0,0,False,0.0,True
32864,5.01,5.0,5.0,1.0,Astapor,Android,2014-01-09,0.0,1,False,100.0,True
32865,1.92,5.0,4.642330559853267,1.0,Winterfell,iPhone,2014-01-25,0.0,1,False,0.0,True
32866,4.4,4.9,5.0,1.0,Winterfell,iPhone,2014-01-25,0.0,1,False,50.0,False
32867,4.21,5.0,4.642330559853267,1.0,Winterfell,Android,2014-01-04,0.0,0,False,100.0,True
32868,2.53,4.8,5.0,1.0,Winterfell,iPhone,2014-01-18,0.0,2,True,37.5,False
32869,21.33,5.0,4.642330559853267,1.0,Winterfell,Android,2014-01-31,0.0,1,True,100.0,True
32870,6.46,5.0,5.0,4.75,Winterfell,iPhone,2014-01-08,100.0,1,False,100.0,True
32871,1.65,5.0,4.8,1.0,King's Landing,iPhone,2014-01-31,0.0,0,True,78.6,False
32872,1.64,5.0,4.0,1.0,Winterfell,iPhone,2014-01-19,0.0,1,True,0.0,True
32873,1.22,5.0,5.0,1.0,Winterfell,iPhone,2014-01-09,0.0,0,True,0.0,True
32874,5.61,5.0,4.5,1.0,Astapor,Android,2014-01-03,0.0,2,False,100.0,True
32875,2.51,5.0,4.8,1.0,Astapor,Android,2014-01-24,0.0,2,False,72.7,False
32876,11.42,4.0,5.0,1.0,Astapor,Android,2014-01-11,0.0,1,True,0.0,True
32877,2.57,4.8,4.5,1.32,Astapor,Android,2014-01-25,31.0,6,False,82.8,False
32878,10.42,5.0,5.0,1.0,King's Landing,iPhone,2014-01-20,0.0,2,False,75.0,True
32879,3.0,5.0,3.0,1.0,Winterfell,iPhone,2014-01-17,0.0,2,False,0.0,True
32880,4.33,4.7,3.3,1.17,Winterfell,iPhone,2014-01-07,26.3,11,False,52.6,False
32881,4.27,4.9,4.8,1.03,Astapor,iPhone,2014-01-28,11.4,13,True,91.4,False
32882,7.85,4.8,4.7,1.0,Astapor,Android,2014-01-23,0.0,2,False,80.0,False
32883,8.11,4.3,4.2,1.08,Winterfell,iPhone,2014-01-27,16.7,5,False,83.3,False
32884,3.23,5.0,4.8,1.04,King's Landing,Android,2014-01-08,8.7,3,False,100.0,False
32885,11.83,5.0,4.642330559853267,1.0,Winterfell,iPhone,2014-01-21,0.0,0,True,100.0,False
32886,6.81,5.0,5.0,1.0,Winterfell,iPhone,2014-01-29,0.0,1,True,0.0,True
32887,14.19,5.0,5.0,1.0,King's Landing,iPhone,2014-01-20,0.0,1,False,100.0,True
32888,2.41,5.0,5.0,1.0,Astapor,Android,2014-01-20,0.0,4,False,50.0,True
32889,18.69,5.0,5.0,1.0,Winterfell,iPhone,2014-01-09,0.0,0,True,100.0,True
32890,5.8,4.6,5.0,1.12,Winterfell,iPhone,2014-01-16,13.3,1,False,96.7,False
32891,3.48,4.4,5.0,1.04,Winterfell,iPhone,2014-01-05,8.3,8,True,75.0,False
32892,2.83,5.0,4.642330559853267,1.0,Winterfell,Android,2014-01-29,0.0,1,True,100.0,True
32893,9.08,4.5,4.0,1.0,Winterfell,iPhone,2014-01-31,0.0,0,True,0.0,True
32894,6.78,5.0,4.642330559853267,1.0,Winterfell,Android,2014-01-02,0.0,1,True,66.7,True
32895,5.84,4.7,5.0,1.08,Astapor,iPhone,2014-01-18,33.3,3,False,33.3,True
32896,9.7,5.0,5.0,1.0,Astapor,iPhone,2014-01-15,0.0,0,True,66.7,False
32897,1.77,5.0,4.0,1.0,King's Landing,iPhone,2014-01-01,0.0,0,True,0.0,False
32898,0.75,5.0,5.0,1.0,Winterfell,iPhone,2014-01-17,0.0,1,False,100.0,True
32899,3.51,5.0,4.0,1.05,King's Landing,iPhone,2014-01-15,10.0,0,True,30.0,False
32900,2.6,4.3,5.0,1.0,Winterfell,iPhone,2014-01-17,0.0,3,False,42.9,False
32901,4.65,4.0,4.460817930755825,1.0,Astapor,iPhone,2014-01-21,0.0,0,False,100.0,False
32902,6.35,4.6,4.9,1.03,Astapor,Android,2014-01-22,6.3,4,False,81.3,False
32903,3.81,5.0,5.0,1.0,Winterfell,iPhone,2014-01-17,0.0,1,False,100.0,False
32904,12.04,5.0,5.0,1.0,Astapor,iPhone,2014-01-06,0.0,0,False,100.0,True
32905,2.78,4.0,4.0,1.0,Astapor,iPhone,2014-01-13,0.0,1,False,100.0,True
32906,6.39,4.8,4.4,1.02,Winterfell,iPhone,2014-01-22,8.3,4,False,62.5,False
32907,3.29,4.7,4.4,1.08,King's Landing,iPhone,2014-01-05,11.3,0,True,67.9,False
32908,14.0,5.0,5.0,1.0,Astapor,iPhone,2014-01-21,0.0,0,False,0.0,False
32909,5.4,5.0,5.0,1.0,Astapor,iPhone,2014-01-22,0.0,0,False,50.0,False
32910,6.88,5.0,4.642330559853267,1.0,Astapor,Android,2014-01-07,0.0,1,True,100.0,True
32911,41.3,5.0,5.0,1.0,King's Landing,iPhone,2014-01-20,0.0,1,False,100.0,True
32912,1.96,5.0,5.0,1.0,Astapor,iPhone,2014-01-25,0.0,0,False,100.0,False
32913,2.43,4.8,3.4,1.59,Winterfell,iPhone,2014-01-31,36.4,6,False,45.5,False
32914,1.25,5.0,4.642330559853267,1.0,Winterfell,Android,2014-01-25,0.0,0,True,100.0,False
32915,5.53,5.0,4.642330559853267,1.0,Astapor,iPhone,2014-01-31,0.0,1,False,100.0,True
32916,7.43,5.0,5.0,2.0,Winterfell,iPhone,2014-01-16,50.0,1,True,100.0,False
32917,1.4,5.0,4.642330559853267,1.0,Winterfell,iPhone,2014-01-31,0.0,0,True,50.0,False
32918,2.85,5.0,4.0,1.0,King's Landing,iPhone,2014-01-19,0.0,2,False,0.0,True
32919,4.37,5.0,5.0,1.0,Astapor,iPhone,2014-01-21,0.0,0,False,100.0,True
32920,6.44,5.0,4.642330559853267,1.0,Astapor,Android,2014-01-25,0.0,1,False,0.0,True
32921,6.19,5.0,5.0,1.0,King's Landing,iPhone,2014-01-17,0.0,3,False,33.3,True
32922,2.47,4.0,4.0,1.0,Winterfell,iPhone,2014-01-28,0.0,1,True,100.0,True
32923,2.2,5.0,5.0,1.13,King's Landing,iPhone,2014-01-03,25.0,3,True,50.0,False
32924,1.95,5.0,5.0,1.25,Winterfell,Android,2014-01-16,50.0,0,False,100.0,True
32925,3.58,5.0,4.642330559853267,1.0,Winterfell,iPhone,2014-01-22,0.0,1,True,100.0,True
32926,27.15,5.0,4.642330559853267,1.0,Astapor,iPhone,2014-01-15,0.0,0,True,100.0,True
32927,5.2,4.0,3.5,1.0,Winterfell,Android,2014-01-23,0.0,4,False,100.0,True
32929,1.85,5.0,4.642330559853267,1.0,Winterfell,iPhone,2014-01-05,0.0,1,False,0.0,True
32930,22.77,5.0,4.642330559853267,1.0,Astapor,iPhone,2014-01-14,0.0,0,True,100.0,True
32931,3.74,4.7,5.0,1.0,Astapor,Android,2014-01-12,0.0,3,False,53.3,False
32932,1.92,5.0,5.0,1.0,Astapor,Android,2014-01-20,0.0,1,False,0.0,True
32933,3.96,4.6,5.0,1.08,King's Landing,iPhone,2014-01-04,13.6,5,False,45.5,False
32934,2.54,4.8,4.9,1.05,King's Landing,iPhone,2014-01-01,7.1,0,True,69.9,False
32935,3.23,5.0,5.0,1.0,Winterfell,iPhone,2014-01-31,0.0,0,False,100.0,False
32936,1.22,4.7,5.0,1.0,Astapor,iPhone,2014-01-29,0.0,0,False,100.0,True
32937,4.52,5.0,5.0,1.06,King's Landing,iPhone,2014-01-01,9.1,1,True,72.7,False
32938,1.33,5.0,5.0,1.25,Astapor,iPhone,2014-01-14,100.0,1,False,100.0,True
32939,5.89,4.6,5.0,1.2,King's Landing,iPhone,2014-01-16,20.0,3,True,20.0,False
32940,1.73,4.6,4.8,1.0,Astapor,Android,2014-01-10,0.0,5,False,60.0,True
32941,3.58,5.0,4.642330559853267,1.0,Winterfell,Android,2014-01-29,0.0,0,True,100.0,False
32942,7.03,5.0,5.0,1.0,Winterfell,Android,2014-01-17,0.0,1,False,0.0,True
32943,8.65,4.0,5.0,1.0,Winterfell,iPhone,2014-01-25,0.0,0,False,100.0,True
32944,2.3,4.5,5.0,1.0,Astapor,iPhone,2014-01-30,0.0,2,False,100.0,True
32945,2.48,4.6,3.5,1.01,Winterfell,iPhone,2014-01-15,5.6,3,False,44.4,True
32946,2.22,4.6,4.7,1.05,Astapor,Android,2014-01-23,5.3,4,True,84.2,False
32947,2.53,3.0,4.279305301658383,1.0,Winterfell,Android,2014-01-31,0.0,1,False,50.0,True
32948,4.04,5.0,4.642330559853267,1.0,Winterfell,iPhone,2014-01-19,0.0,0,True,0.0,True
32949,4.95,5.0,5.0,1.0,King's Landing,iPhone,2014-01-11,0.0,0,False,100.0,True
32950,7.29,5.0,3.5,1.42,Astapor,iPhone,2014-01-10,33.3,1,False,100.0,True
32951,3.01,4.8,4.4,1.02,Astapor,iPhone,2014-01-17,3.7,21,False,70.7,False
32952,2.26,5.0,4.5,1.0,King's Landing,iPhone,2014-01-30,0.0,5,False,85.7,False
32953,1.6,5.0,5.0,1.0,King's Landing,Android,2014-01-22,0.0,0,False,0.0,False
32954,5.23,4.7,5.0,1.0,Winterfell,iPhone,2014-01-09,0.0,3,True,100.0,True
32955,5.01,4.8,5.0,1.0,Winterfell,iPhone,2014-01-10,0.0,1,False,40.0,False
32956,0.0,5.0,4.642330559853267,1.0,Astapor,Android,2014-01-01,0.0,1,True,100.0,True
32957,5.91,5.0,4.642330559853267,1.0,Astapor,iPhone,2014-01-27,0.0,0,False,0.0,False
32958,4.48,4.7,4.7,1.03,Winterfell,iPhone,2014-01-17,6.1,13,True,63.4,False
32959,3.58,5.0,5.0,1.5,Astapor,iPhone,2014-01-04,100.0,1,False,0.0,False
32960,11.95,5.0,4.642330559853267,1.0,Winterfell,iPhone,2014-01-31,0.0,0,True,100.0,False
32961,6.79,4.8,4.5,1.4,Winterfell,iPhone,2014-01-04,16.7,4,False,58.3,True
32962,5.47,5.0,4.0,1.2,Winterfell,iPhone,2014-01-25,20.0,1,True,20.0,False
32963,6.47,4.7,4.4,1.04,Winterfell,Android,2014-01-18,16.7,2,True,16.7,True
32964,2.92,4.8,4.1,1.18,King's Landing,iPhone,2014-01-17,22.2,4,True,63.0,False
32965,2.4,5.0,5.0,1.16,King's Landing,Android,2014-01-09,25.0,0,False,37.5,False
32966,4.98,4.0,5.0,1.0,Astapor,iPhone,2014-01-16,0.0,0,True,0.0,True
32967,5.16,4.7,5.0,1.0,King's Landing,iPhone,2014-01-06,0.0,1,True,91.7,False
32968,2.43,5.0,5.0,1.5,King's Landing,iPhone,2014-01-22,50.0,2,False,0.0,True
32969,1.73,5.0,5.0,1.0,Winterfell,iPhone,2014-01-24,0.0,2,False,50.0,True
32970,18.33,4.0,5.0,1.0,King's Landing,Android,2014-01-24,0.0,1,False,100.0,True
32971,5.02,4.8,4.0,1.0,Winterfell,iPhone,2014-01-26,0.0,1,True,75.0,False
32972,1.39,4.3,1.8,1.0,Winterfell,Android,2014-01-10,0.0,4,False,50.0,True
32973,2.79,5.0,5.0,1.0,Winterfell,iPhone,2014-01-17,0.0,1,True,100.0,True
32974,10.68,5.0,4.642330559853267,1.0,Astapor,iPhone,2014-01-19,0.0,1,True,0.0,True
32975,2.28,5.0,4.2,1.0,Winterfell,iPhone,2014-01-29,0.0,0,False,0.0,False
32976,19.67,5.0,4.642330559853267,1.0,King's Landing,Android,2014-01-12,0.0,0,False,100.0,False
32977,4.19,4.6,4.7,1.07,Winterfell,iPhone,2014-01-06,11.7,12,False,78.3,False
32978,6.06,4.7,4.8,1.09,Astapor,iPhone,2014-01-24,10.6,19,False,51.1,False
32979,8.05,4.8,5.0,1.17,Winterfell,Android,2014-01-24,16.7,3,False,16.7,True
32980,12.12,5.0,4.642330559853267,1.13,Winterfell,iPhone,2014-01-15,50.0,2,False,100.0,False
32981,4.16,4.3,4.7,1.07,Astapor,iPhone,2014-01-31,14.3,1,True,42.9,False
32982,6.45,5.0,5.0,1.0,Winterfell,Android,2014-01-29,0.0,0,False,0.0,True
32983,2.85,5.0,5.0,1.0,Winterfell,Android,2014-01-01,0.0,0,False,50.0,True
32984,3.99,4.9,4.9,1.16,Winterfell,iPhone,2014-01-20,20.7,12,False,51.7,False
32985,1.95,5.0,4.642330559853267,1.0,Winterfell,Android,2014-01-06,0.0,1,False,0.0,True
32986,2.03,5.0,4.9,1.05,King's Landing,iPhone,2014-01-21,3.8,4,True,88.5,False
32987,18.38,5.0,4.642330559853267,1.0,Winterfell,iPhone,2014-01-06,0.0,0,False,100.0,True
32988,9.04,5.0,4.0,1.0,Astapor,iPhone,2014-01-18,0.0,2,True,66.7,True
32989,14.14,5.0,5.0,1.0,Astapor,Android,2014-01-13,0.0,0,True,100.0,True
32990,7.84,5.0,3.7,1.0,Winterfell,iPhone,2014-01-04,0.0,2,False,75.0,True
32991,3.67,4.9,4.2,1.0,Winterfell,iPhone,2014-01-18,0.0,8,False,33.3,False
32992,3.09,5.0,5.0,1.0,King's Landing,iPhone,2014-01-31,0.0,3,True,33.3,True
32993,5.63,5.0,3.0,1.0,Astapor,iPhone,2014-01-26,0.0,2,True,40.0,False
32994,5.51,4.6,4.6,1.0,Winterfell,iPhone,2014-01-31,0.0,4,False,36.8,False
32995,2.51,4.4,5.0,1.0,Astapor,iPhone,2014-01-04,0.0,1,False,27.3,False
32996,8.47,4.9,5.0,1.0,King's Landing,iPhone,2014-01-19,0.0,5,False,100.0,False
32997,3.42,4.8,3.8,1.0,Winterfell,iPhone,2014-01-18,0.0,6,False,42.1,False
32998,3.53,5.0,5.0,1.0,Astapor,Android,2014-01-04,0.0,0,True,100.0,True
32999,12.75,5.0,4.5,1.0,Winterfell,iPhone,2014-01-16,0.0,2,False,66.7,True
33000,1.35,4.7,3.9,1.08,Astapor,iPhone,2014-01-09,13.8,3,True,100.0,False
33001,1.48,4.7,4.9,1.0,Winterfell,iPhone,2014-01-06,0.0,5,False,90.2,False
33002,1.98,5.0,5.0,1.0,Winterfell,iPhone,2014-01-18,0.0,0,False,100.0,False
33003,12.89,5.0,4.642330559853267,1.0,Astapor,iPhone,2014-01-19,0.0,0,False,100.0,True
33004,9.04,5.0,5.0,1.0,Astapor,Android,2014-01-26,0.0,0,False,100.0,False
33005,1.62,5.0,5.0,1.0,King's Landing,iPhone,2014-01-18,0.0,2,False,0.0,True
33006,6.03,5.0,4.5,1.11,Winterfell,Android,2014-01-25,14.3,4,False,28.6,False
33007,1.3,5.0,4.0,1.0,King's Landing,iPhone,2014-01-18,0.0,0,False,0.0,False
33008,3.76,5.0,4.642330559853267,1.0,Winterfell,Android,2014-01-26,0.0,1,False,100.0,True
33009,2.17,4.9,4.8,1.25,Astapor,Android,2014-01-28,35.7,3,False,71.4,False
33010,1.92,5.0,4.642330559853267,1.0,Winterfell,Android,2014-01-25,0.0,0,True,100.0,True
33011,2.32,5.0,4.642330559853267,1.0,Astapor,Android,2014-01-16,0.0,1,False,100.0,True
33012,3.36,5.0,4.9,1.0,King's Landing,iPhone,2014-01-26,0.0,2,True,25.0,False
33013,5.88,5.0,4.0,1.0,Winterfell,Android,2014-01-25,0.0,1,True,75.0,True
33014,5.98,5.0,5.0,1.0,King's Landing,Android,2014-01-27,0.0,4,False,100.0,True
33015,15.36,5.0,4.642330559853267,1.0,King's Landing,iPhone,2014-01-26,0.0,0,True,0.0,False
33016,4.94,5.0,4.642330559853267,1.0,Winterfell,iPhone,2014-01-25,0.0,1,True,0.0,True
33017,4.75,5.0,5.0,2.0,Astapor,iPhone,2014-01-12,50.0,0,False,100.0,True
33018,2.61,4.4,4.3,1.0,Winterfell,Android,2014-01-18,0.0,8,False,46.7,False
33019,4.37,4.3,5.0,1.0,Winterfell,Android,2014-01-06,0.0,2,False,66.7,False
33020,3.45,5.0,4.642330559853267,1.0,Winterfell,Android,2014-01-26,0.0,1,False,33.3,False
33021,2.99,4.5,4.8,1.17,Astapor,iPhone,2014-01-19,11.8,1,True,55.9,False
33022,3.35,4.9,4.6,1.01,Winterfell,iPhone,2014-01-15,3.0,12,True,54.5,False
33023,2.23,5.0,5.0,1.0,Astapor,Android,2014-01-06,0.0,1,False,100.0,True
33024,2.38,5.0,5.0,1.07,King's Landing,iPhone,2014-01-19,18.2,2,False,72.7,True
33025,6.61,5.0,4.642330559853267,1.19,Winterfell,Android,2014-01-08,25.0,1,False,25.0,True
33026,2.1,4.5,4.7,1.08,Winterfell,Android,2014-01-11,33.3,3,False,33.3,True
33027,2.1,4.9,4.1,1.0,Winterfell,Android,2014-01-05,0.0,2,True,100.0,False
33028,4.76,5.0,4.642330559853267,1.0,Winterfell,Android,2014-01-30,0.0,2,False,100.0,True
33029,5.22,5.0,5.0,1.0,Winterfell,Android,2014-01-06,0.0,1,True,100.0,True
33030,7.99,4.9,4.4,1.0,Winterfell,iPhone,2014-01-26,0.0,7,False,77.3,False
33031,3.49,4.8,4.1,1.0,Winterfell,Android,2014-01-11,0.0,3,False,45.5,False
33032,1.62,5.0,3.7,1.0,Winterfell,iPhone,2014-01-12,0.0,3,False,50.0,True
33033,6.98,4.5,5.0,1.0,Winterfell,iPhone,2014-01-26,0.0,1,True,66.7,True
33034,4.99,5.0,4.642330559853267,1.0,Astapor,iPhone,2014-01-27,0.0,1,True,100.0,True
33035,3.14,5.0,3.0,1.58,Winterfell,iPhone,2014-01-08,33.3,3,False,100.0,True
33036,3.91,5.0,4.0,1.1,Astapor,iPhone,2014-01-10,20.0,4,True,60.0,True
33037,2.32,5.0,5.0,1.0,Astapor,iPhone,2014-01-07,0.0,1,False,100.0,True
33038,4.45,4.6,4.5,1.2,Winterfell,iPhone,2014-01-28,18.2,2,True,72.7,False
33039,9.18,5.0,5.0,1.0,Astapor,iPhone,2014-01-17,0.0,4,True,25.0,True
33040,1.26,5.0,5.0,1.0,Winterfell,iPhone,2014-01-26,0.0,0,True,0.0,False
33041,2.36,5.0,5.0,1.0,King's Landing,iPhone,2014-01-09,0.0,2,True,66.7,True
33042,0.0,5.0,5.0,1.0,King's Landing,iPhone,2014-01-23,0.0,1,False,100.0,True
33043,5.67,4.9,5.0,1.11,King's Landing,Android,2014-01-22,9.1,5,False,63.6,False
